PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,Samplename
-3.2199297,-7.4465632,18.089075,-9.495113,14.967439,-35.245857,7.0443583,-6.7737255,17.39198,2.7939541,CLM_609indv
2.8363554,-12.70488,18.892965,2.861655,-0.46821296,-0.09042692,-4.095672,-4.550881,-1.9259946,5.1641707,CLM_610indv
0.44476882,-28.549278,-16.76116,2.9802887,-0.6979124,4.296182,-3.2873259,-0.35537192,-0.95165145,-5.7031775,PUR_611indv
0.6084965,-20.762184,-4.8772616,-1.6063404,2.604202,0.07311871,-0.98863524,-0.93022627,-5.0299387,0.9954839,PUR_612indv
-23.249216,-25.840408,-20.433569,4.2446313,3.277005,12.306922,-5.797655,-3.1490846,-2.1728835,-0.909992,PUR_613indv
-34.97938,-17.048729,-12.402271,0.5823383,0.2079608,7.3327184,1.0870141,2.6475601,-6.2346654,0.105555326,PUR_614indv
10.34077,-29.614088,-15.430499,-0.48553246,2.3571002,-2.03593,-0.20128714,4.079014,-1.3309189,-3.996541,PUR_615indv
-2.8017623,-29.807516,-18.516142,-0.29632354,-8.970525,-0.106739655,1.7592038,-3.3648262,-4.531735,7.224678,PUR_616indv
19.600218,-27.674603,-6.6839814,1.087425,-2.9212742,-0.21597245,-1.579892,0.9293122,-0.16960198,1.1159664,PUR_617indv
17.327013,-42.61149,-31.236452,0.08285925,-0.19871141,-0.89832854,-0.76036805,-1.3212873,1.3406018,-0.3511433,PUR_618indv
-2.0074348,-21.25605,-5.065592,-0.68476886,-0.20670341,4.3673506,2.2389054,-0.10547907,1.2106583,-3.9080503,PUR_619indv
16.294216,-37.42033,-30.225822,-0.29004014,1.1808844,1.856067,-1.8819315,-4.503948,-1.301335,2.4408014,PUR_620indv
15.228255,-41.798054,-30.720114,0.6395413,-1.677066,-0.40308812,-1.5786299,-1.6067175,1.0242176,-1.0410055,PUR_621indv
-3.6228995,-31.783825,-23.945726,-2.4924097,5.3115206,2.5719578,0.77794427,1.2500077,0.116777696,-5.5452824,PUR_622indv
18.939386,-36.29821,-21.8676,0.39923397,0.08369641,0.20208341,-0.21326268,1.3961337,-0.5023227,0.123324394,PUR_623indv
25.963064,-16.099527,20.233358,-0.26410377,-0.39325404,-0.68221605,0.54661113,-0.4355093,-0.1074501,0.6371976,PUR_624indv
3.425532,-34.657528,-24.69667,-1.5156128,0.25346994,-5.86624,-2.945662,-1.4228281,-3.0495696,6.9137764,PUR_625indv
-51.449467,-12.985946,-12.667817,1.8827754,11.810699,-3.3928604,-8.677627,6.743595,-9.916881,-12.323219,PUR_626indv
17.29858,-39.180344,-31.505032,1.9417928,-0.44023445,-0.77701735,1.2217203,-0.15249026,0.52499455,-0.2834192,PUR_627indv
16.555788,-41.77269,-29.838701,0.9560424,-1.6519493,-0.398313,-1.1429963,0.6358132,-1.3850442,2.0708046,PUR_628indv
-26.213696,-19.402945,-17.535192,-3.8070917,10.646953,2.488958,6.5650215,-2.8951068,20.084896,-7.3324556,PUR_629indv
19.956041,-26.794003,-8.850247,0.30239683,-1.0619937,0.8888894,0.1513207,0.29746148,1.6443431,-1.465917,PUR_630indv
12.562715,-30.587719,-19.110424,-1.3405486,2.4206939,-9.320989,1.1615646,3.452811,0.6707491,3.6292112,PUR_631indv
2.0389886,-29.074108,-15.934099,-2.3069546,-0.82307136,-1.1802135,0.569786,4.104521,2.5826104,-5.497066,PUR_632indv
15.366671,-44.294025,-32.882675,1.6937718,0.4410736,0.93957573,-3.29197,-2.0430562,2.57046,-1.1838342,PUR_633indv
19.65482,-34.79398,-19.621653,0.005811896,-1.9861132,-0.5704215,0.6650024,-0.8061484,1.0161217,1.3377002,PUR_634indv
3.2555265,-37.843876,-28.985197,-2.5003903,1.4528296,-0.9877338,0.23244457,0.8999867,1.5434628,-1.6902609,PUR_635indv
15.637714,-42.03471,-31.059814,0.7294598,-1.5092468,-0.07211556,-0.86188656,0.3587143,0.084374286,1.9595634,PUR_636indv
16.344078,-35.000744,-19.245955,1.9051901,0.50828326,-0.7917443,1.8873606,-0.8149789,-1.1007396,1.6917909,PUR_637indv
-9.747295,-32.796703,-24.733675,-2.0399837,-2.5556314,4.686636,-11.052213,-2.1928093,5.128398,-17.36605,PUR_638indv
-19.720366,-22.376436,-14.157044,3.9369411,5.045424,9.54444,-14.799631,-0.4466562,-16.038418,-2.7889893,PUR_639indv
-7.89572,-26.810926,-18.241207,-2.7670715,3.0774112,4.3560615,-4.9294057,-0.6677098,-4.2656746,2.4165087,PUR_640indv
-5.8725195,-30.819197,-22.775902,3.8832502,6.6350603,4.339126,11.777649,-4.555107,1.4450489,-4.9790688,PUR_641indv
5.0016313,-14.338613,7.8518314,-1.4679515,4.703718,-1.136485,2.1679654,0.63788086,2.8083467,-4.6207447,PUR_642indv
18.743706,-44.740284,-34.172886,1.6283462,-0.4075272,-2.0949817,1.0826391,1.1411356,-0.7917903,-0.0865065,PUR_643indv
12.784516,-31.271395,-22.236712,-1.8431785,4.101946,-10.034959,-1.8651621,1.559375,-0.44701523,-0.29156074,PUR_644indv
-3.2088096,-35.343018,-26.116692,2.2556372,1.1260617,2.7978706,0.52711016,-1.0434701,-7.2481956,4.752703,PUR_645indv
4.425666,-20.189644,-14.61319,0.54218966,0.61123455,1.6090658,-2.7544148,-2.4691212,3.1143026,1.5975329,PUR_646indv
10.23338,-17.587416,4.2045617,-0.98638964,-0.31313547,3.7181616,-8.733084,-4.132974,-0.86828524,-9.09748,PUR_647indv
14.797739,-34.649414,-18.660257,-0.47660604,-2.1629372,-0.94168603,1.8285232,-0.19410174,0.5083859,1.9960189,PUR_648indv
7.195425,-30.362919,-22.563957,3.3591282,1.2419891,2.7223616,-3.2002769,2.286104,-3.3461854,-9.609784,PUR_649indv
-58.663746,-10.214589,-8.572373,-11.770504,7.775081,7.487708,3.4104269,-10.88123,21.172697,-36.96136,PUR_650indv
4.018513,-32.509087,-20.505697,2.314804,1.5010483,6.6390657,-1.7633269,4.0147133,4.666588,5.309957,PUR_651indv
20.128284,-9.072209,16.344069,3.671139,-0.7988978,-1.0568839,3.6870809,-3.165168,2.182891,-0.98397595,PUR_652indv
-47.386482,-9.975965,-11.676251,-10.213621,3.6187718,14.707854,-8.689317,-23.242928,10.005315,-1.7018335,PUR_653indv
-43.01268,-20.021526,-17.289478,-6.7057757,16.032127,4.1981544,-11.726364,18.423738,0.8798665,-22.580381,PUR_654indv
-9.619626,-0.4694941,21.265932,-9.15865,-4.959515,-2.7970257,-12.5878525,-10.487757,15.48585,-19.598558,PUR_655indv
-0.42650735,-37.851387,-28.945059,0.36492437,-4.2850027,-2.990854,5.037519,2.767573,6.298217,2.9644105,PUR_656indv
-2.814532,-35.04755,-29.17255,-3.6274319,-2.9650018,9.359984,2.384514,-1.6087475,-6.2204723,5.752587,PUR_657indv
-25.378393,-24.606617,-20.43968,-5.4853997,5.33647,1.9395823,-17.524221,-25.775133,-20.2351,9.029882,PUR_658indv
16.179022,-9.215514,22.382769,0.6516078,-2.5316725,4.7180896,-6.107115,4.5562696,8.1890745,1.4697864,PUR_659indv
10.872999,-37.97083,-29.586666,-0.5570736,-1.1125084,-0.7094584,-2.830005,5.8273077,6.1457405,-4.091286,PUR_660indv
4.860402,-14.093639,14.958278,-1.8218892,3.5310411,8.073195,2.1886024,9.132382,-11.927131,12.610147,PUR_661indv
17.646894,-42.7775,-32.67403,-0.37353858,-0.39770725,-0.956936,-0.42171985,1.2461907,0.17838489,-1.1509577,PUR_662indv
27.923817,-1.0350263,36.960854,0.3817591,-0.18854961,-0.44518274,-0.28597218,-0.07530603,-0.2645928,-0.26207256,PUR_663indv
6.824788,-21.738512,0.09360075,0.18938848,-0.55959207,-1.279192,-0.169185,-3.000137,0.69873154,-2.807261,PUR_664indv
-26.60666,-8.984565,-10.054679,-1.2481996,4.000423,5.7125754,4.862423,21.606577,-16.824099,3.446402,PUR_665indv
19.224453,-30.415325,-21.117302,0.4495061,0.13229741,-0.7324531,1.2599878,-0.66195625,1.1008674,1.217501,PUR_666indv
5.0487585,-37.037224,-28.332844,-3.1365595,-3.2905562,7.865406,2.9884257,1.2123477,-6.0562725,12.625537,PUR_667indv
-4.081869,-25.612373,-12.794752,-1.4664458,0.4537546,5.389492,1.90838,2.3759418,-2.7366807,4.045889,PUR_668indv
15.525595,-36.82383,-21.221981,1.0696291,-1.2143147,0.0740654,0.38395694,0.9911468,-0.06436968,-1.138298,PUR_669indv
-30.85743,-5.5104647,7.761386,-16.208508,6.074573,-3.2025452,-8.770267,16.855259,5.2421207,-2.1351945,PUR_670indv
22.28331,-25.152554,0.72420514,0.95905566,-0.33564597,-0.14224635,-0.23230265,-0.28827897,0.9923102,-0.21448648,PUR_671indv
-11.526261,-27.75738,-23.040813,0.97869784,2.107967,9.240227,5.505052,3.312395,0.836167,3.9791887,PUR_672indv
11.062832,-15.452112,11.738001,-0.2790649,0.7788662,3.8797247,-4.174625,2.1503327,-1.3203572,2.8617828,PUR_673indv
0.7711116,-33.29453,-24.270973,2.789624,1.1466745,0.09200589,0.14377028,3.911646,-3.7733998,0.65707207,PUR_674indv
20.387665,-34.049778,-17.383356,1.3195349,-0.7066329,-0.8367096,0.47330394,0.7119974,1.0271418,-0.42637402,PUR_675indv
-0.31998387,-11.963057,12.084872,-2.4913828,0.37191743,3.7051625,7.779882,0.8027342,-7.550802,5.917563,PUR_676indv
13.296099,-32.881386,-24.27355,0.52221525,-1.3214625,1.3398036,2.5879626,-2.765079,2.9106889,0.68704224,PUR_677indv
1.0930964,-10.321285,14.450814,0.48427677,-0.6217791,0.21150593,2.3210855,3.1785922,-1.5249609,9.824952,PUR_678indv
13.0904,-38.2321,-32.18607,-1.1200825,-0.17170273,0.8168456,-2.5830743,2.413102,2.3030236,2.8156207,PUR_679indv
-1.8805307,-24.44138,-8.367761,-0.15695477,4.182498,7.156805,7.797389,5.3192863,-5.60057,-5.121068,PUR_680indv
11.075593,-11.087183,17.435347,-2.0700524,3.0604594,5.5135655,-2.0146165,7.5958014,-4.690644,8.377574,PUR_681indv
-6.702013,-22.928215,-9.749565,-1.7976664,3.8564734,-3.7824948,12.210152,-0.00036289034,-8.133311,1.8869061,PUR_682indv
22.885021,-26.997194,-3.6153378,-0.055373307,0.82451856,3.1658714,0.48599935,3.9694943,-3.7832444,6.505143,PUR_683indv
8.532313,-34.35008,-17.906477,1.0254911,-1.3286333,1.3346775,0.35472593,2.7048461,-5.373785,1.9970871,PUR_684indv
-7.033893,-24.321398,-15.08101,-1.9446839,-1.1217421,4.375799,-13.4657,-7.7299786,-9.930861,13.766273,PUR_685indv
13.008421,-36.905205,-22.832369,-1.026973,-4.2101755,-1.6555657,0.37351248,2.8537307,-1.3547195,-1.3220495,PUR_686indv
7.081414,-39.038456,-29.282299,-1.86891,-1.456579,4.549958,1.7212073,-2.1238074,-2.8761437,4.84719,PUR_687indv
-7.485835,-33.90198,-30.212337,-1.1814272,-0.6617478,4.7248507,-1.3263314,1.2355225,0.80674064,3.8649483,PUR_688indv
0.8990134,-28.67334,-22.771753,-1.4777064,2.4566953,0.4869715,0.7500854,2.609767,-2.3643541,0.57456595,PUR_689indv
-7.277595,-34.571995,-27.677502,-2.5720873,-4.239085,-3.8224082,5.926636,1.3715239,-11.792986,0.090158425,PUR_690indv
24.028456,-23.98015,2.5095327,0.071376264,0.10012653,-0.08882338,-1.7697709,0.040622164,-1.7063038,-0.6543501,PUR_691indv
8.421211,-26.100082,-3.5621045,3.3983014,9.633052,-2.9469073,9.309895,-5.1101513,-10.065288,0.87685317,PUR_692indv
17.041819,-34.629364,-26.524216,-0.993366,0.77655584,0.41518384,0.4985799,1.5142192,1.1087123,-2.9590313,PUR_693indv
0.5847321,-12.282717,9.298614,-2.0144637,-3.0942512,-2.3556066,-6.591037,-13.649207,-4.494202,9.625479,PUR_694indv
-6.307835,-34.591507,-27.076637,-0.77224535,-0.15648699,-0.6005554,-3.78843,-2.1715548,-0.1328168,1.2046555,PUR_695indv
-7.2111588,-25.91318,-17.317406,-0.17053378,-1.4021828,0.6311322,0.31380075,5.9788237,-0.39309353,-4.304575,PUR_696indv
11.296481,-25.157906,-21.60932,1.8067197,-2.4291716,-0.13410693,-0.91221595,-0.48226097,-1.8030702,1.2187729,PUR_697indv
-29.789925,-15.392759,-4.31454,0.21793242,6.5347943,-2.1060197,9.56941,0.6753395,-21.08716,7.9387083,PUR_698indv
-12.569667,-30.17576,-22.597979,3.434633,-3.9322336,2.3874185,-5.508075,4.5070744,1.228843,-2.377395,PUR_699indv
-5.5002737,-23.207193,-8.895875,-5.1282372,2.588405,-4.9990764,-2.8614273,-3.2045364,-1.838579,-3.262727,PUR_700indv
-10.277963,-31.61294,-25.793108,-0.037953667,-1.0835682,5.1456723,1.5422106,-1.164631,-0.16026689,3.3955576,PUR_701indv
16.0085,-41.33066,-30.92517,0.12260759,-0.18898095,-0.65884084,-0.6476327,0.13446736,1.3618972,0.5825669,PUR_702indv
-13.616716,-13.791492,3.2804163,-0.70786375,1.8200377,3.7895737,-7.489267,-0.8170747,-10.986352,2.6402488,PUR_703indv
-6.8364043,-21.673147,-4.843369,2.5163865,2.5959713,0.47021475,5.377169,2.6781569,-4.992011,5.184888,PUR_704indv
9.863932,-40.288177,-29.180986,0.63878983,-5.4802437,0.9885488,-0.6679838,-1.6526902,-0.48364982,0.7134723,PUR_705indv
20.86759,-13.043234,-32.487087,0.972389,-1.8911486,0.47348386,0.47501668,-0.8964722,1.3384271,-0.36165065,PUR_706indv
9.899704,-35.25316,-28.538748,-1.6725707,-0.68577725,-4.6005044,-0.21467322,0.9733698,-2.9165032,-0.5824923,PUR_707indv
1.5596076,-26.308172,-7.085844,1.3771046,-1.5609256,1.0880983,-3.1198125,8.496508,-0.08568035,7.369158,PUR_708indv
7.6223664,-13.057527,11.926025,-0.19595267,1.2953668,4.795927,-0.90875566,-1.4414291,7.864773,-0.92438173,PUR_709indv
-27.04642,-22.585419,-18.703411,-2.3948932,-13.300503,1.5357503,-13.649143,0.93768424,-0.20586526,8.425739,PUR_710indv
-6.8527446,-27.181105,-19.249704,1.0782119,2.5386794,2.5104835,9.092345,-1.8848857,-2.037378,-2.4268966,PUR_711indv
-25.852453,-21.761896,-14.666336,2.3286858,4.0242047,2.5941486,0.8299673,-1.6570237,-3.1791534,-11.1659775,PUR_712indv
4.861601,-28.540087,-16.732986,1.1809341,-1.1811051,1.78401,4.1728497,1.8082962,0.11735716,3.474069,PUR_713indv
7.003755,-33.888844,-22.194132,0.1364809,-2.3689694,-0.8573562,2.742101,0.32797098,4.9805202,0.012828887,PUR_714indv
